STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2005,,3.72917217667283,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2006,,3.50489932163238,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2007,,3.34521524540718,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2008,,4.4555287787928,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2009,,7.71400610212422,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2010,,8.09008482012284,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2011,,7.14748688939956,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2012,,6.21339892246427,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2013,,5.55489543726235,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2014,,4.53722698202003,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2015,,3.94197221032013,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2016,,3.70439663236669,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2017,,3.3784630813589,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2018,,2.84580569161138,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2019,,2.70204031615709,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2020,,6.35686370297996,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2021,,4.5822102425876,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y40T44,From 40 to 44 years,UNE,Unemployment,2022,,2.87359598608814,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1960,,4.03075629242506,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1961,,5.05417311584712,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1962,,4.04206568356735,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1963,,3.91438376083289,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1964,,3.51632997613087,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1965,,3.17506384954724,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1966,,2.48309629284215,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1967,,2.52634099616858,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1968,,2.2302591922845,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1969,,2.17536610560855,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1970,,3.13298454799853,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1971,,3.8643194504079,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1972,,3.50652518599829,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1973,,2.74088896974107,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1974,,3.3347252878363,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1975,,5.62622019759805,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1976,,4.90241367363436,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1977,,4.37520900679968,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1978,,3.68737049040964,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1979,,3.58158910790489,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1980,,4.59343236903831,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1981,,5.02121640735502,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1982,,6.91453791627658,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1983,,6.98826818008555,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1984,,5.35434965708097,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1985,,5.1432516396272,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1986,,5.03819036427732,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1987,,4.50121227028356,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1988,,3.95787328010871,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1989,,3.78733416116593,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1990,,4.13128013687976,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1991,,5.15730067243035,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1992,,5.82908050384967,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1993,,5.48579364620102,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1994,,4.61874751603928,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1995,,4.33554306173253,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1996,,4.11685860437125,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1997,,3.79896051010019,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1998,,3.35144927536231,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,1999,,3.04630167361807,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2000,,3.01336314752701,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2001,,3.62251035957759,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2002,,4.57955314827352,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2003,,4.94617795339964,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2004,,4.36417943470324,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2005,,3.88298315246051,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2006,,3.56774247538285,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2007,,3.44808174064795,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2008,,4.57773594592281,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2009,,7.95268691588785,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2010,,8.10106096025894,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2011,,7.31498208763281,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2012,,6.59558868454817,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T44,From 35 to 44 years,UNE,Unemployment,2013,,5.87494625637245,,A,Normal value,,,1,One
